dgrp	sex	low_extreme	mediocre	high_extreme	total_nr_phenotypes	fraction_extreme
DGRP_153	M	0.14666666666666667	0.6	0.25333333333333335	75	0.4
DGRP_153	NA	0.3958333333333333	0.5625	0.041666666666666664	48	0.4375
DGRP_158	F	0.056338028169014086	0.7887323943661971	0.15492957746478872	71	0.2112676056338028
DGRP_158	M	0.14285714285714285	0.7532467532467533	0.1038961038961039	77	0.24675324675324675
DGRP_158	NA	0.7115384615384616	0.23076923076923078	0.057692307692307696	52	0.7692307692307693
DGRP_159	F	NA	1	NA	4	0
DGRP_159	M	NA	1	NA	4	0
DGRP_161	F	0.12903225806451613	0.6129032258064516	0.25806451612903225	62	0.3870967741935484
DGRP_161	M	0.12162162162162163	0.6351351351351351	0.24324324324324326	74	0.3648648648648649
DGRP_161	NA	0.2978723404255319	0.6595744680851063	0.0425531914893617	47	0.3404255319148936
DGRP_176	F	0.08571428571428572	0.7571428571428571	0.15714285714285714	70	0.24285714285714285
DGRP_176	M	0.19736842105263158	0.6973684210526315	0.10526315789473684	76	0.3026315789473684
DGRP_176	NA	0.038461538461538464	0.7692307692307693	0.19230769230769232	52	0.23076923076923078
DGRP_177	F	0.29850746268656714	0.5671641791044776	0.13432835820895522	67	0.43283582089552236
DGRP_177	M	0.28	0.64	0.08	75	0.36000000000000004
DGRP_177	NA	0.09615384615384616	0.75	0.15384615384615385	52	0.25
DGRP_181	F	0.13043478260869565	0.7681159420289855	0.10144927536231885	69	0.2318840579710145
DGRP_181	M	0.0958904109589041	0.684931506849315	0.2191780821917808	73	0.3150684931506849
DGRP_181	NA	0.1276595744680851	0.7021276595744681	0.1702127659574468	47	0.2978723404255319
DGRP_189	F	0.28	0.6	0.12	50	0.4
DGRP_189	M	0.2972972972972973	0.5675675675675675	0.13513513513513514	37	0.43243243243243246
DGRP_189	NA	0.19047619047619047	0.7619047619047619	0.047619047619047616	21	0.23809523809523808
DGRP_195	F	0.058823529411764705	0.7794117647058824	0.16176470588235295	68	0.22058823529411764
DGRP_195	M	0.14666666666666667	0.72	0.13333333333333333	75	0.28
DGRP_195	NA	0.23076923076923078	0.5961538461538461	0.17307692307692307	52	0.40384615384615385
DGRP_208	F	0.1875	0.575	0.2375	80	0.425
DGRP_208	M	0.12790697674418605	0.6627906976744186	0.20930232558139536	86	0.33720930232558144
DGRP_208	NA	0.14285714285714285	0.5535714285714286	0.30357142857142855	56	0.4464285714285714
DGRP_217	F	0.10810810810810811	0.6756756756756757	0.21621621621621623	74	0.32432432432432434
DGRP_217	M	0.125	0.65	0.225	80	0.35
DGRP_217	NA	0.34615384615384615	0.5384615384615384	0.11538461538461539	52	0.46153846153846156
DGRP_223	F	0.16666666666666666	0.6666666666666666	0.16666666666666666	60	0.3333333333333333
DGRP_223	M	0.18421052631578946	0.6578947368421053	0.15789473684210525	38	0.3421052631578947
DGRP_223	NA	0.8	NA	0.2	5	1
DGRP_226	NA	0.2	0.8	NA	5	0.2
DGRP_227	F	0.12121212121212122	0.8484848484848485	0.030303030303030304	66	0.15151515151515152
DGRP_227	M	0.08888888888888889	0.8	0.1111111111111111	45	0.2
DGRP_227	NA	0.23076923076923078	0.6923076923076923	0.07692307692307693	52	0.3076923076923077
DGRP_228	F	0.10144927536231885	0.7391304347826086	0.15942028985507245	69	0.2608695652173913
DGRP_228	M	0.2236842105263158	0.6578947368421053	0.11842105263157894	76	0.34210526315789475
DGRP_228	NA	0.34615384615384615	0.5961538461538461	0.057692307692307696	52	0.40384615384615385
DGRP_229	F	0.2857142857142857	0.6142857142857143	0.1	70	0.3857142857142857
DGRP_229	M	0.13924050632911392	0.6455696202531646	0.21518987341772153	79	0.35443037974683544
DGRP_229	NA	0.3269230769230769	0.6153846153846154	0.057692307692307696	52	0.38461538461538464
DGRP_233	F	0.16393442622950818	0.7049180327868853	0.13114754098360656	61	0.29508196721311475
DGRP_233	M	0.14084507042253522	0.6338028169014085	0.22535211267605634	71	0.36619718309859156
DGRP_233	NA	0.3888888888888889	0.5277777777777778	0.08333333333333333	36	0.4722222222222222
DGRP_235	F	0.4393939393939394	0.4696969696969697	0.09090909090909091	66	0.5303030303030303
DGRP_235	M	0.2328767123287671	0.6438356164383562	0.1232876712328767	73	0.3561643835616438
DGRP_235	NA	0.09615384615384616	0.75	0.15384615384615385	52	0.25
DGRP_237	F	0.043478260869565216	0.6666666666666666	0.2898550724637681	69	0.33333333333333337
DGRP_237	M	0.04	0.7466666666666667	0.21333333333333335	75	0.25333333333333335
DGRP_237	NA	0.1346153846153846	0.75	0.11538461538461539	52	0.25
DGRP_239	F	0.09333333333333334	0.7466666666666667	0.16	75	0.25333333333333335
DGRP_239	M	0.07407407407407407	0.7777777777777778	0.14814814814814814	81	0.2222222222222222
DGRP_239	NA	0.1346153846153846	0.6538461538461539	0.21153846153846154	52	0.34615384615384615
DGRP_256	F	0.15254237288135594	0.7627118644067796	0.0847457627118644	59	0.23728813559322035
DGRP_256	M	0.17142857142857143	0.6857142857142857	0.14285714285714285	70	0.3142857142857143
DGRP_256	NA	0.13043478260869565	0.8478260869565217	0.021739130434782608	46	0.15217391304347827
DGRP_272	F	0.15789473684210525	0.7894736842105263	0.05263157894736842	19	0.21052631578947367
DGRP_272	M	0.07692307692307693	0.6923076923076923	0.23076923076923078	39	0.3076923076923077
DGRP_272	NA	0.15789473684210525	0.5263157894736842	0.3157894736842105	19	0.47368421052631576
DGRP_280	F	0.09523809523809523	0.8253968253968254	0.07936507936507936	63	0.1746031746031746
DGRP_280	M	0.0684931506849315	0.8356164383561644	0.0958904109589041	73	0.1643835616438356
DGRP_280	NA	0.057692307692307696	0.8461538461538461	0.09615384615384616	52	0.15384615384615385
DGRP_287	F	0.13636363636363635	0.7727272727272727	0.09090909090909091	66	0.22727272727272727
DGRP_287	M	0.17567567567567569	0.6216216216216216	0.20270270270270271	74	0.3783783783783784
DGRP_287	NA	0.49019607843137253	0.43137254901960786	0.0784313725490196	51	0.5686274509803921
DGRP_301	F	0.05263157894736842	0.6710526315789473	0.27631578947368424	76	0.32894736842105265
DGRP_301	M	0.06779661016949153	0.6440677966101694	0.288135593220339	59	0.3559322033898305
DGRP_301	NA	0.3142857142857143	0.4857142857142857	0.2	35	0.5142857142857142
DGRP_303	F	0.11594202898550725	0.7536231884057971	0.13043478260869565	69	0.24637681159420288
DGRP_303	M	0.1111111111111111	0.7777777777777778	0.1111111111111111	54	0.2222222222222222
DGRP_303	NA	0.5	0.38461538461538464	0.11538461538461539	52	0.6153846153846154
DGRP_304	F	0.17567567567567569	0.5135135135135135	0.3108108108108108	74	0.4864864864864865
DGRP_304	M	0.16071428571428573	0.6071428571428571	0.23214285714285715	56	0.3928571428571429
DGRP_304	NA	0.5714285714285714	0.34285714285714286	0.08571428571428572	35	0.6571428571428571
DGRP_306	F	0.20833333333333334	0.6666666666666666	0.125	72	0.33333333333333337
DGRP_306	M	0.14814814814814814	0.5925925925925926	0.25925925925925924	81	0.4074074074074074
DGRP_306	NA	0.35135135135135137	0.43243243243243246	0.21621621621621623	37	0.5675675675675675
DGRP_307	F	0.3188405797101449	0.5072463768115942	0.17391304347826086	69	0.49275362318840576
DGRP_307	M	0.14285714285714285	0.6190476190476191	0.23809523809523808	63	0.38095238095238093
DGRP_307	NA	0.22	0.7	0.08	50	0.3
DGRP_308	F	0.25	0.75	NA	4	0.25
DGRP_308	M	0.5	0.25	0.25	4	0.75
DGRP_309	F	0.16666666666666666	0.6805555555555556	0.1527777777777778	72	0.3194444444444444
DGRP_309	M	0.15789473684210525	0.7763157894736842	0.06578947368421052	76	0.22368421052631576
DGRP_309	NA	0.15384615384615385	0.7115384615384616	0.1346153846153846	52	0.28846153846153844
DGRP_310	F	0.18032786885245902	0.7540983606557377	0.06557377049180328	61	0.2459016393442623
DGRP_310	M	0.136986301369863	0.7808219178082192	0.0821917808219178	73	0.2191780821917808
DGRP_310	NA	0.25	0.7115384615384616	0.038461538461538464	52	0.28846153846153844
DGRP_313	F	0.11428571428571428	0.6	0.2857142857142857	70	0.39999999999999997
DGRP_313	M	0.125	0.6428571428571429	0.23214285714285715	56	0.35714285714285715
DGRP_313	NA	0.2222222222222222	0.6111111111111112	0.16666666666666666	54	0.38888888888888884
DGRP_315	F	0.17105263157894737	0.6052631578947368	0.2236842105263158	76	0.39473684210526316
DGRP_315	M	0.10843373493975904	0.6746987951807228	0.21686746987951808	83	0.3253012048192771
DGRP_315	NA	0.3076923076923077	0.46153846153846156	0.23076923076923078	52	0.5384615384615385
DGRP_317	F	0.10294117647058823	0.7794117647058824	0.11764705882352941	68	0.22058823529411764
DGRP_317	M	0.10416666666666667	0.7916666666666666	0.10416666666666667	48	0.20833333333333334
DGRP_317	NA	0.36538461538461536	0.5	0.1346153846153846	52	0.5
DGRP_318	F	0.16666666666666666	0.625	0.20833333333333334	72	0.375
DGRP_318	M	0.225	0.6875	0.0875	80	0.3125
DGRP_318	NA	0.019230769230769232	0.9615384615384616	0.019230769230769232	52	0.038461538461538464
DGRP_319	F	0.11363636363636363	0.6818181818181818	0.20454545454545456	44	0.3181818181818182
DGRP_319	M	0.10344827586206896	0.6206896551724138	0.27586206896551724	29	0.3793103448275862
DGRP_319	NA	NA	0.8571428571428571	0.14285714285714285	7	0.14285714285714285
DGRP_320	F	0.3076923076923077	0.4807692307692308	0.21153846153846154	52	0.5192307692307693
DGRP_320	M	0.2619047619047619	0.6666666666666666	0.07142857142857142	42	0.33333333333333337
DGRP_320	NA	0.07692307692307693	0.6923076923076923	0.23076923076923078	52	0.3076923076923077
DGRP_321	F	0.10526315789473684	0.8245614035087719	0.07017543859649122	57	0.17543859649122806
DGRP_321	M	0.13043478260869565	0.7391304347826086	0.13043478260869565	46	0.2608695652173913
DGRP_321	NA	0.1346153846153846	0.5192307692307693	0.34615384615384615	52	0.4807692307692307
DGRP_322	F	0.2	0.8	NA	5	0.2
DGRP_322	M	NA	1	NA	5	0
DGRP_323	F	NA	0.5	0.5	4	0.5
DGRP_323	M	NA	0.75	0.25	4	0.25
DGRP_324	F	0.21052631578947367	0.6710526315789473	0.11842105263157894	76	0.3289473684210526
DGRP_324	M	0.13253012048192772	0.6987951807228916	0.1686746987951807	83	0.3012048192771084
DGRP_324	NA	0.36538461538461536	0.5	0.1346153846153846	52	0.5
DGRP_325	F	0.3684210526315789	0.5614035087719298	0.07017543859649122	57	0.43859649122807015
DGRP_325	M	0.23943661971830985	0.6338028169014085	0.1267605633802817	71	0.3661971830985915
DGRP_325	NA	0.3333333333333333	0.6	0.06666666666666667	30	0.39999999999999997
DGRP_331	F	NA	0.8	0.2	5	0.2
DGRP_331	M	NA	1	NA	5	0
DGRP_332	F	0.15942028985507245	0.7391304347826086	0.10144927536231885	69	0.2608695652173913
DGRP_332	M	0.16883116883116883	0.7532467532467533	0.07792207792207792	77	0.24675324675324675
DGRP_332	NA	0.21153846153846154	0.6346153846153846	0.15384615384615385	52	0.3653846153846154
DGRP_335	F	0.2894736842105263	0.5921052631578947	0.11842105263157894	76	0.40789473684210525
DGRP_335	M	0.4	0.4727272727272727	0.12727272727272726	55	0.5272727272727273
DGRP_335	NA	0.3076923076923077	0.4807692307692308	0.21153846153846154	52	0.5192307692307693
DGRP_336	F	0.15254237288135594	0.7457627118644068	0.1016949152542373	59	0.2542372881355932
DGRP_336	M	0.1267605633802817	0.7605633802816901	0.11267605633802817	71	0.23943661971830987
DGRP_336	NA	0.2894736842105263	0.5789473684210527	0.13157894736842105	38	0.42105263157894735
DGRP_338	F	0.08450704225352113	0.7323943661971831	0.18309859154929578	71	0.2676056338028169
DGRP_338	M	0.10256410256410256	0.7307692307692307	0.16666666666666666	78	0.2692307692307692
DGRP_338	NA	0.3269230769230769	0.4807692307692308	0.19230769230769232	52	0.5192307692307693
DGRP_340	F	0.18867924528301888	0.7358490566037735	0.07547169811320754	53	0.2641509433962264
DGRP_340	M	0.21212121212121213	0.6666666666666666	0.12121212121212122	33	0.33333333333333337
DGRP_340	NA	0.2857142857142857	0.5238095238095238	0.19047619047619047	21	0.47619047619047616
DGRP_346	F	NA	1	NA	5	0
DGRP_346	M	NA	1	NA	5	0
DGRP_348	F	0.3333333333333333	0.6666666666666666	NA	21	0.3333333333333333
DGRP_348	M	0.16666666666666666	0.7777777777777778	0.05555555555555555	18	0.2222222222222222
DGRP_348	NA	0.42857142857142855	0.5714285714285714	NA	7	0.42857142857142855
DGRP_350	F	0.056338028169014086	0.6619718309859155	0.28169014084507044	71	0.3380281690140845
DGRP_350	M	0.16455696202531644	0.5822784810126582	0.25316455696202533	79	0.4177215189873418
DGRP_350	NA	0.24390243902439024	0.6829268292682927	0.07317073170731707	41	0.3170731707317073
DGRP_352	F	0.208955223880597	0.7164179104477612	0.07462686567164178	67	0.2835820895522388
DGRP_352	M	0.4	0.4266666666666667	0.17333333333333334	75	0.5733333333333334
DGRP_352	NA	0.19230769230769232	0.5384615384615384	0.2692307692307692	52	0.46153846153846156
DGRP_353	F	NA	1	NA	4	0
DGRP_353	M	0.25	0.75	NA	4	0.25
DGRP_354	F	0.04	0.92	0.04	25	0.08
DGRP_354	M	0.045454545454545456	0.8636363636363636	0.09090909090909091	22	0.13636363636363635
DGRP_354	NA	0.14285714285714285	0.8571428571428571	NA	7	0.14285714285714285
DGRP_355	F	0.10526315789473684	0.8947368421052632	NA	19	0.10526315789473684
DGRP_355	M	0.1875	0.8125	NA	16	0.1875
DGRP_355	NA	NA	1	NA	2	0
DGRP_356	F	0.25	0.5735294117647058	0.17647058823529413	68	0.42647058823529416
DGRP_356	M	0.16	0.6933333333333334	0.14666666666666667	75	0.30666666666666664
DGRP_356	NA	0.15384615384615385	0.5	0.34615384615384615	52	0.5
DGRP_357	F	0.2191780821917808	0.6164383561643836	0.1643835616438356	73	0.3835616438356164
DGRP_357	M	0.15294117647058825	0.6235294117647059	0.2235294117647059	85	0.3764705882352941
DGRP_357	NA	0.10714285714285714	0.6964285714285714	0.19642857142857142	56	0.30357142857142855
DGRP_358	F	0.10666666666666667	0.6266666666666667	0.26666666666666666	75	0.37333333333333335
DGRP_358	M	0.16666666666666666	0.5357142857142857	0.2976190476190476	84	0.4642857142857143
DGRP_358	NA	0.16071428571428573	0.7321428571428571	0.10714285714285714	56	0.26785714285714285
DGRP_359	F	0.08571428571428572	0.6428571428571429	0.2714285714285714	70	0.3571428571428571
DGRP_359	M	0.07792207792207792	0.7402597402597403	0.18181818181818182	77	0.2597402597402597
DGRP_359	NA	0.23076923076923078	0.6538461538461539	0.11538461538461539	52	0.34615384615384615
DGRP_360	F	0.2857142857142857	0.6493506493506493	0.06493506493506493	77	0.35064935064935066
DGRP_360	M	0.20238095238095238	0.6904761904761905	0.10714285714285714	84	0.30952380952380953
DGRP_360	NA	0.3076923076923077	0.25	0.4423076923076923	52	0.75
DGRP_361	F	0.13333333333333333	0.8	0.06666666666666667	60	0.2
DGRP_361	M	0.14634146341463414	0.7560975609756098	0.0975609756097561	41	0.24390243902439024
DGRP_361	NA	0.3333333333333333	0.5238095238095238	0.14285714285714285	21	0.47619047619047616
DGRP_362	F	0.0821917808219178	0.6712328767123288	0.2465753424657534	73	0.3287671232876712
DGRP_362	M	0.10714285714285714	0.6547619047619048	0.23809523809523808	84	0.34523809523809523
DGRP_362	NA	0.44642857142857145	0.44642857142857145	0.10714285714285714	56	0.5535714285714286
DGRP_365	F	0.15	0.725	0.125	80	0.275
DGRP_365	M	0.22093023255813954	0.6511627906976745	0.12790697674418605	86	0.3488372093023256
DGRP_365	NA	0.125	0.7321428571428571	0.14285714285714285	56	0.26785714285714285
DGRP_367	F	0.14285714285714285	0.7142857142857143	0.14285714285714285	63	0.2857142857142857
DGRP_367	M	0.2328767123287671	0.6712328767123288	0.0958904109589041	73	0.3287671232876712
DGRP_367	NA	0.21153846153846154	0.6730769230769231	0.11538461538461539	52	0.3269230769230769
DGRP_369	F	NA	0.75	0.25	4	0.25
DGRP_369	M	NA	0.75	0.25	4	0.25
DGRP_370	F	0.0821917808219178	0.863013698630137	0.0547945205479452	73	0.136986301369863
DGRP_370	M	0.1728395061728395	0.7037037037037037	0.12345679012345678	81	0.2962962962962963
DGRP_370	NA	0.09615384615384616	0.7115384615384616	0.19230769230769232	52	0.2884615384615385
DGRP_371	F	0.2903225806451613	0.5967741935483871	0.11290322580645161	62	0.40322580645161293
DGRP_371	M	0.1111111111111111	0.7555555555555555	0.13333333333333333	45	0.24444444444444444
DGRP_371	NA	0.4423076923076923	0.4423076923076923	0.11538461538461539	52	0.5576923076923077
DGRP_373	F	0.0958904109589041	0.7123287671232876	0.1917808219178082	73	0.2876712328767123
DGRP_373	M	0.08860759493670886	0.7088607594936709	0.20253164556962025	79	0.2911392405063291
DGRP_373	NA	0.02127659574468085	0.7446808510638298	0.23404255319148937	47	0.2553191489361702
DGRP_374	F	0.18571428571428572	0.6285714285714286	0.18571428571428572	70	0.37142857142857144
DGRP_374	M	0.17567567567567569	0.6891891891891891	0.13513513513513514	74	0.31081081081081086
DGRP_374	NA	0.19230769230769232	0.7307692307692307	0.07692307692307693	52	0.2692307692307693
DGRP_375	F	0.08823529411764706	0.5588235294117647	0.35294117647058826	68	0.44117647058823534
DGRP_375	M	0.10714285714285714	0.6666666666666666	0.2261904761904762	84	0.3333333333333333
DGRP_375	NA	0.05454545454545454	0.45454545454545453	0.4909090909090909	55	0.5454545454545454
DGRP_377	F	0.07246376811594203	0.6376811594202898	0.2898550724637681	69	0.36231884057971014
DGRP_377	M	0.09333333333333334	0.6933333333333334	0.21333333333333335	75	0.3066666666666667
